epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
87,2899,,,,,,3980.35693359375,,0.7826539278030396,,,
87,2903,,,,,,,,,6024247.0,1874.9862060546875,0.9424376487731934
87,2903,,,,24481806.0,3859.237548828125,,0.7992404699325562,,,,
88,2919,,,,,,3771.569091796875,,0.8160401582717896,,,
88,2936,,,,,,,,,5189329.5,1716.1104736328125,0.9504153728485107
88,2936,,,,24422142.0,3853.78662109375,,0.7997447848320007,,,,
89,2939,,,,,,3836.031494140625,,0.808388352394104,,,
89,2959,,,,,,3999.508056640625,,0.7725367546081543,,,
89,2969,,,,,,,,,5950297.0,1868.8912353515625,0.9431442022323608
89,2969,,,,24101610.0,3827.603759765625,,0.802078902721405,,,,
90,2979,,,,,,4032.564208984375,,0.7835553288459778,,,
90,2999,,,,,,3899.768798828125,,0.7988656759262085,,,
90,3002,,,,,,,,,4990379.5,1668.0362548828125,0.9523163437843323
90,3002,,,,24431628.0,3850.310546875,,0.799822986125946,,,,
91,3019,,,,,,3893.978515625,,0.8120067119598389,,,
91,3035,,,,,,,,,5653253.0,1828.1683349609375,0.9459825158119202
91,3035,,,,24464506.0,3846.678955078125,,0.7993240356445312,,,,
92,3039,,,,,,3913.91259765625,,0.8079397678375244,,,
92,3059,,,,,,3914.403076171875,,0.7883878946304321,,,
92,3068,,,,,,,,,5689891.0,1813.930419921875,0.9456324577331543
92,3068,,,,24050328.0,3827.3740234375,,0.8029648661613464,,,,
93,3079,,,,,,3783.203125,,0.8079674243927002,,,
93,3099,,,,,,3855.733642578125,,0.7911785244941711,,,
93,3101,,,,,,,,,6293926.5,1956.3541259765625,0.9398608207702637
93,3101,,,,24000572.0,3829.8388671875,,0.8033802509307861,,,,
94,3119,,,,,,3918.938720703125,,0.8032630681991577,,,
94,3134,,,,,,,,,6306183.0,1943.5281982421875,0.93974369764328
94,3134,,,,24062852.0,3834.96826171875,,0.8025273680686951,,,,
95,3139,,,,,,3990.033935546875,,0.7964239716529846,,,
95,3159,,,,,,3880.0341796875,,0.8105384111404419,,,
95,3167,,,,,,,,,5394539.5,1780.5892333984375,0.9484545588493347
95,3167,,,,24161066.0,3833.2158203125,,0.8020976781845093,,,,
96,3179,,,,,,3832.669921875,,0.8022974133491516,,,
96,3199,,,,,,3819.4736328125,,0.8086990118026733,,,
96,3200,,,,,,,,,4802152.0,1617.0576171875,0.9541148543357849
96,3200,,,,24057802.0,3832.679931640625,,0.802527129650116,,,,
97,3219,,,,,,3984.3408203125,,0.7972829341888428,,,
97,3233,,,,,,,,,6317363.5,1964.7498779296875,0.9396368861198425
97,3233,,,,23781276.0,3799.962890625,,0.8049630522727966,,,,
98,3239,,,,,,3769.498779296875,,0.8200176358222961,,,
98,3259,,,,,,3785.10986328125,,0.812955915927887,,,
98,3266,,,,,,,,,4384132.5,1567.2110595703125,0.9581090807914734
98,3266,,,,23769910.0,3806.060302734375,,0.8050975203514099,,,,
99,3279,,,,,,3976.90185546875,,0.7857857346534729,,,
99,3299,,,,,,3745.294677734375,,0.7867704033851624,,,
99,3299,,,,,,,,,6584005.5,1986.07470703125,0.9370890855789185
