epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
79,2639,,,,,,,,,12080820.0,3005.86181640625,0.8845326900482178
79,2639,,,,25868464.0,3971.256591796875,,0.7882256507873535,,,,
80,2659,,,,,,3957.979248046875,,0.7894108891487122,,,
80,2672,,,,,,,,,11383354.0,2907.62744140625,0.891198992729187
80,2672,,,,25661390.0,3959.43212890625,,0.7898277640342712,,,,
81,2679,,,,,,4110.12548828125,,0.7827900052070618,,,
81,2699,,,,,,3964.2529296875,,0.8020190596580505,,,
81,2705,,,,,,,,,13778111.0,3272.90380859375,0.8683101534843445
81,2705,,,,25749004.0,3976.663330078125,,0.7892331480979919,,,,
82,2719,,,,,,3941.343505859375,,0.7973788976669312,,,
82,2738,,,,,,,,,11611143.0,2949.467041015625,0.8890218138694763
82,2738,,,,25589980.0,3958.569580078125,,0.7903156876564026,,,,
83,2739,,,,,,4173.4580078125,,0.7857189178466797,,,
83,2759,,,,,,3851.0751953125,,0.8172497749328613,,,
83,2771,,,,,,,,,12235502.0,3039.843505859375,0.883054256439209
83,2771,,,,25761790.0,3972.10302734375,,0.7890515923500061,,,,
84,2779,,,,,,3901.677001953125,,0.7923110723495483,,,
84,2799,,,,,,3880.566650390625,,0.8165831565856934,,,
84,2804,,,,,,,,,13416810.0,3222.046875,0.8717634081840515
84,2804,,,,25424434.0,3943.003173828125,,0.7918790578842163,,,,
85,2819,,,,,,3862.4677734375,,0.7944583892822266,,,
85,2837,,,,,,,,,13601877.0,3245.71630859375,0.869994580745697
85,2837,,,,25453832.0,3941.47021484375,,0.7914957404136658,,,,
86,2839,,,,,,3887.40771484375,,0.8093453645706177,,,
86,2859,,,,,,3848.727783203125,,0.7866562604904175,,,
86,2870,,,,,,,,,12305130.0,3038.09521484375,0.8823887705802917
86,2870,,,,25510792.0,3947.887451171875,,0.7911224365234375,,,,
87,2879,,,,,,3856.807373046875,,0.8032021522521973,,,
87,2899,,,,,,3857.85009765625,,0.8098072409629822,,,
87,2903,,,,,,,,,15128440.0,3457.33935546875,0.8554037809371948
87,2903,,,,25789604.0,3967.95849609375,,0.7885801792144775,,,,
88,2919,,,,,,3821.67626953125,,0.8058222532272339,,,
88,2936,,,,,,,,,13813106.0,3269.361083984375,0.867975652217865
88,2936,,,,25299602.0,3930.7099609375,,0.792609691619873,,,,
89,2939,,,,,,3962.127685546875,,0.7969071269035339,,,
89,2959,,,,,,3916.740234375,,0.8050136566162109,,,
89,2969,,,,,,,,,13319415.0,3196.111572265625,0.8726943135261536
89,2969,,,,24999070.0,3916.055419921875,,0.7953933477401733,,,,
90,2979,,,,,,3875.197265625,,0.7991953492164612,,,
90,2999,,,,,,4006.185546875,,0.7826864719390869,,,
90,3002,,,,,,,,,11621094.0,2913.08056640625,0.8889266848564148
90,3002,,,,25406660.0,3943.6943359375,,0.7919341325759888,,,,
91,3019,,,,,,3870.670654296875,,0.7911717295646667,,,
91,3035,,,,,,,,,12151724.0,3037.070068359375,0.8838549852371216
91,3035,,,,25225576.0,3937.641357421875,,0.7934989929199219,,,,
92,3039,,,,,,3977.12451171875,,0.8068647384643555,,,
92,3059,,,,,,3982.654052734375,,0.7801194190979004,,,
92,3068,,,,,,,,,11227238.0,2882.343505859375,0.8926911354064941
92,3068,,,,25085064.0,3915.673828125,,0.7944164872169495,,,,
93,3079,,,,,,3940.1123046875,,0.7798429727554321,,,
93,3099,,,,,,3769.26171875,,0.806577742099762,,,
93,3101,,,,,,,,,13830086.0,3263.3896484375,0.8678133487701416
93,3101,,,,25342394.0,3936.007080078125,,0.7924339175224304,,,,
94,3119,,,,,,3746.013916015625,,0.8034165501594543,,,
94,3134,,,,,,,,,12042199.0,3001.53271484375,0.8849018216133118
94,3134,,,,25053868.0,3909.3505859375,,0.7950224280357361,,,,
95,3139,,,,,,4051.349365234375,,0.7997939586639404,,,
95,3159,,,,,,3990.22607421875,,0.7831665277481079,,,
95,3167,,,,,,,,,13753204.0,3262.889892578125,0.8685482144355774
95,3167,,,,25456126.0,3946.1337890625,,0.7915671467781067,,,,
96,3179,,,,,,3888.864990234375,,0.7925655841827393,,,
96,3199,,,,,,3852.6142578125,,0.7719807028770447,,,
96,3200,,,,,,,,,13029406.0,3158.59521484375,0.8754661679267883
96,3200,,,,24934060.0,3904.862060546875,,0.7957690358161926,,,,
97,3219,,,,,,3667.71484375,,0.8088246583938599,,,
97,3233,,,,,,,,,12511420.0,3075.919921875,0.8804170489311218
97,3233,,,,25190354.0,3932.74072265625,,0.7938326597213745,,,,
98,3239,,,,,,3921.692626953125,,0.8104656338691711,,,
98,3259,,,,,,4061.072021484375,,0.7925091981887817,,,
98,3266,,,,,,,,,12105320.0,3037.707275390625,0.8842985033988953
98,3266,,,,25038680.0,3923.431884765625,,0.795014500617981,,,,
99,3279,,,,,,3851.368896484375,,0.7830327749252319,,,
99,3299,,,,,,3821.60400390625,,0.7995535135269165,,,
99,3299,,,,,,,,,14052392.0,3298.503662109375,0.8656885623931885
99,3299,,,,24992596.0,3919.677001953125,,0.7953612208366394,,,,
100,3319,,,,,,4180.0185546875,,0.7836470007896423,,,
100,3332,,,,,,,,,14418978.0,3364.525146484375,0.8621847629547119
100,3332,,,,25325212.0,3931.32763671875,,0.7925445437431335,,,,
101,3339,,,,,,3911.39990234375,,0.7891799211502075,,,
101,3359,,,,,,4032.517578125,,0.7968410849571228,,,
