station,time,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,shortwave_radiation,apparent_temperature
Houston,2021-01-15 21:00:00,51.4,23,14.8,4.3,0.0,43.8
Houston,2021-01-15 22:00:00,48.5,26,15.2,4.9,0.0,40.7
Houston,2021-01-15 23:00:00,46.9,27,14.6,4.3,0.0,39.3
Houston,2021-01-16 00:00:00,46.2,28,14.8,5.6,0.0,38.0
Houston,2021-01-16 01:00:00,46.2,27,14.0,6.5,0.0,37.6
Houston,2021-01-16 02:00:00,45.5,31,16.6,5.7,0.0,37.4
Houston,2021-01-16 03:00:00,46.2,31,17.2,7.3,0.0,37.5
Houston,2021-01-16 04:00:00,46.6,27,14.4,6.5,0.0,38.1
Houston,2021-01-16 05:00:00,45.6,32,17.4,5.3,0.0,37.8
Houston,2021-01-16 06:00:00,45.4,32,17.2,6.0,0.0,37.2
Houston,2021-01-16 07:00:00,43.5,35,17.6,4.1,0.0,36.2
Houston,2021-01-16 08:00:00,41.7,39,18.5,4.6,0.0,34.3
Houston,2021-01-16 09:00:00,41.9,41,19.9,3.0,52.0,35.3
Houston,2021-01-16 10:00:00,47.3,34,20.3,6.8,233.0,39.1
Houston,2021-01-16 11:00:00,51.4,32,22.5,9.8,433.0,42.2
Houston,2021-01-16 12:00:00,54.3,31,24.3,9.4,594.0,45.8
Houston,2021-01-16 13:00:00,56.7,27,23.1,9.7,693.0,49.0
Houston,2021-01-16 14:00:00,58.9,24,22.1,9.5,726.0,51.4
Houston,2021-01-16 15:00:00,59.7,24,22.8,9.4,687.0,52.0
Houston,2021-01-16 16:00:00,60.0,22,21.0,9.8,578.0,50.9
Houston,2021-01-16 17:00:00,60.2,24,23.3,7.6,409.0,52.0
Houston,2021-01-16 18:00:00,59.0,19,16.7,5.3,196.0,51.1
Houston,2021-01-16 19:00:00,54.5,23,17.4,2.1,0.0,48.0
Houston,2021-01-16 20:00:00,50.4,29,19.3,1.1,0.0,44.5
Houston,2021-01-16 21:00:00,47.3,37,22.3,3.6,0.0,40.6
Houston,2021-01-16 22:00:00,46.4,40,23.3,3.2,0.0,40.1
Houston,2021-01-16 23:00:00,45.0,40,22.1,3.7,0.0,38.4
Houston,2021-01-17 00:00:00,42.7,48,24.3,3.8,0.0,36.2
Houston,2021-01-17 01:00:00,40.8,59,27.6,3.3,0.0,34.9
Houston,2021-01-17 02:00:00,39.9,63,28.3,4.0,0.0,33.8
Houston,2021-01-17 03:00:00,38.7,67,28.7,4.7,0.0,32.4
Houston,2021-01-17 04:00:00,39.3,65,28.6,3.6,0.0,33.5
Houston,2021-01-17 05:00:00,40.1,59,27.0,4.5,0.0,33.7
Houston,2021-01-17 06:00:00,40.9,61,28.5,4.5,0.0,34.6
Houston,2021-01-17 07:00:00,43.4,56,28.7,3.5,0.0,37.6
Houston,2021-01-17 08:00:00,42.7,58,28.9,3.6,0.0,36.9
Houston,2021-01-17 09:00:00,42.8,64,31.5,2.5,49.0,37.9
Houston,2021-01-17 10:00:00,50.2,53,33.7,3.9,228.0,45.0
Houston,2021-01-17 11:00:00,57.1,39,32.3,5.4,425.0,51.0
Houston,2021-01-17 12:00:00,61.4,32,31.3,7.2,583.0,54.8
Houston,2021-01-17 13:00:00,64.7,23,26.0,6.8,684.0,58.6
Houston,2021-01-17 14:00:00,67.6,20,25.1,8.7,715.0,60.7
Houston,2021-01-17 15:00:00,66.9,25,29.9,10.5,670.0,59.4
Houston,2021-01-17 16:00:00,67.5,22,27.3,9.3,566.0,59.2
Houston,2021-01-17 17:00:00,67.2,21,26.0,7.9,398.0,59.2
Houston,2021-01-17 18:00:00,65.5,21,24.5,5.1,188.0,58.6
Houston,2021-01-17 19:00:00,61.6,21,21.2,2.7,0.0,55.2
Houston,2021-01-17 20:00:00,57.5,26,22.9,2.0,0.0,51.6
Houston,2021-01-17 21:00:00,53.8,34,26.1,2.0,0.0,48.3
Houston,2021-01-17 22:00:00,51.1,37,25.7,1.1,0.0,46.0
Houston,2021-01-17 23:00:00,48.2,49,29.9,2.9,0.0,42.8
Houston,2021-01-18 00:00:00,48.2,55,32.8,4.2,0.0,42.8
Houston,2021-01-18 01:00:00,47.4,54,31.6,2.5,0.0,42.5
Houston,2021-01-18 02:00:00,45.2,63,33.3,1.2,0.0,41.1
Houston,2021-01-18 03:00:00,44.5,60,31.4,0.8,0.0,40.2
Houston,2021-01-18 04:00:00,42.8,71,34.1,2.1,0.0,38.5
Houston,2021-01-18 05:00:00,42.3,71,33.6,1.9,0.0,37.9
Houston,2021-01-18 06:00:00,41.6,75,34.3,1.3,0.0,37.6
Houston,2021-01-18 07:00:00,41.8,75,34.4,1.1,0.0,37.9
Houston,2021-01-18 08:00:00,41.3,84,36.8,3.4,0.0,36.9
Houston,2021-01-18 09:00:00,44.6,88,41.3,3.3,49.0,41.1
Houston,2021-01-18 10:00:00,52.8,87,49.1,6.5,229.0,49.9
Houston,2021-01-18 11:00:00,62.2,64,49.9,7.8,416.0,58.9
Houston,2021-01-18 12:00:00,67.1,55,50.4,11.1,559.0,62.6
Houston,2021-01-18 13:00:00,68.0,49,48.1,12.5,510.0,62.2
Houston,2021-01-18 14:00:00,68.7,55,51.9,11.6,608.0,64.9
Houston,2021-01-18 15:00:00,68.2,53,50.4,11.7,439.0,63.4
Houston,2021-01-18 16:00:00,66.2,65,54.1,10.9,437.0,62.9
Houston,2021-01-18 17:00:00,64.8,69,54.4,11.0,239.0,61.5
Houston,2021-01-18 18:00:00,62.7,73,54.0,10.1,73.0,59.7
Houston,2021-01-18 19:00:00,61.9,76,54.3,7.6,0.0,60.1
Houston,2021-01-18 20:00:00,61.7,80,55.5,6.0,0.0,61.0
Houston,2021-01-18 21:00:00,62.2,84,57.3,5.7,0.0,62.2
Houston,2021-01-18 22:00:00,63.2,84,58.3,5.4,0.0,63.6
Houston,2021-01-18 23:00:00,64.2,82,58.6,7.3,0.0,63.9
Houston,2021-01-19 00:00:00,62.4,81,56.5,7.6,0.0,61.3
Houston,2021-01-19 01:00:00,62.8,83,57.6,9.8,0.0,61.2
Houston,2021-01-19 02:00:00,63.1,83,57.9,7.5,0.0,62.5
Houston,2021-01-19 03:00:00,63.3,84,58.4,8.8,0.0,62.3
Houston,2021-01-19 04:00:00,63.6,86,59.4,5.7,0.0,64.4
Houston,2021-01-19 05:00:00,64.7,86,60.4,5.4,0.0,66.0
Houston,2021-01-19 06:00:00,63.8,83,58.6,6.8,0.0,63.8
Houston,2021-01-19 07:00:00,64.4,79,57.7,8.3,0.0,63.4
Houston,2021-01-19 08:00:00,64.8,77,57.4,8.2,0.0,63.8
Houston,2021-01-19 09:00:00,65.5,77,58.1,8.0,38.0,64.8
Houston,2021-01-19 10:00:00,67.1,73,58.1,9.5,117.0,65.7
Houston,2021-01-19 11:00:00,67.7,73,58.7,7.7,79.0,67.3
Houston,2021-01-19 12:00:00,69.0,67,57.6,9.6,103.0,67.5
Houston,2021-01-19 13:00:00,71.1,66,59.2,11.9,377.0,69.2
Houston,2021-01-19 14:00:00,74.2,58,58.4,13.9,567.0,71.2
Houston,2021-01-19 15:00:00,74.7,59,59.4,11.2,571.0,73.3
Houston,2021-01-19 16:00:00,73.7,62,59.9,9.9,475.0,72.9
Houston,2021-01-19 17:00:00,73.7,57,57.5,8.5,297.0,72.6
Houston,2021-01-19 18:00:00,72.1,56,55.5,7.7,146.0,70.6
Houston,2021-01-19 19:00:00,69.8,56,53.4,3.6,0.0,69.4
Houston,2021-01-19 20:00:00,66.3,64,53.8,4.0,0.0,65.8
Houston,2021-01-19 21:00:00,63.3,73,54.5,2.6,0.0,63.6
Houston,2021-01-19 22:00:00,61.6,78,54.6,3.0,0.0,61.8
Houston,2021-01-19 23:00:00,59.6,89,56.3,2.6,0.0,60.5
Houston,2021-01-20 00:00:00,59.1,90,56.2,1.5,0.0,60.5
Houston,2021-01-20 01:00:00,58.8,93,56.8,2.1,0.0,60.1
Houston,2021-01-20 02:00:00,58.7,94,57.0,2.7,0.0,59.8
Houston,2021-01-20 03:00:00,61.7,90,58.8,4.1,0.0,62.9
Houston,2021-01-20 04:00:00,62.1,89,58.8,4.2,0.0,63.3
Houston,2021-01-20 05:00:00,61.9,90,59.0,4.6,0.0,63.0
Houston,2021-01-20 06:00:00,61.7,91,59.1,4.4,0.0,62.9
Houston,2021-01-20 07:00:00,60.4,93,58.4,5.7,0.0,60.8
Houston,2021-01-20 08:00:00,59.9,93,57.8,5.9,0.0,59.9
Houston,2021-01-20 09:00:00,59.8,94,58.0,5.7,14.0,60.0
Houston,2021-01-20 10:00:00,60.5,94,58.8,5.9,89.0,60.9
Houston,2021-01-20 11:00:00,60.8,91,58.1,4.6,78.0,61.5
Houston,2021-01-20 12:00:00,62.2,94,60.4,6.1,201.0,63.2
Houston,2021-01-20 13:00:00,62.5,94,60.7,6.5,219.0,63.4
Houston,2021-01-20 14:00:00,62.7,96,61.6,7.2,271.0,63.7
Houston,2021-01-20 15:00:00,62.8,93,60.8,6.8,217.0,63.7
Houston,2021-01-20 16:00:00,63.4,93,61.3,8.8,323.0,63.5
Houston,2021-01-20 17:00:00,62.3,94,60.5,6.6,120.0,63.1
Houston,2021-01-20 18:00:00,61.2,94,59.5,6.6,44.0,61.6
Houston,2021-01-20 19:00:00,60.3,96,59.2,6.9,0.0,60.5
Houston,2021-01-20 20:00:00,60.1,96,59.0,5.0,0.0,61.0
Houston,2021-01-20 21:00:00,59.2,97,58.4,4.3,0.0,60.2
Houston,2021-01-20 22:00:00,59.6,96,58.4,4.7,0.0,60.4
Houston,2021-01-20 23:00:00,59.5,96,58.4,4.2,0.0,60.5
Houston,2021-01-21 00:00:00,59.2,96,58.1,3.1,0.0,60.6
Houston,2021-01-21 01:00:00,59.6,96,58.4,3.5,0.0,60.9
Houston,2021-01-21 02:00:00,60.1,96,59.0,3.5,0.0,61.7
Houston,2021-01-21 03:00:00,60.8,97,59.9,3.2,0.0,62.8
Houston,2021-01-21 04:00:00,61.4,96,60.2,3.6,0.0,63.4
Houston,2021-01-21 05:00:00,62.0,97,61.2,2.7,0.0,64.7
Houston,2021-01-21 06:00:00,63.3,94,61.5,5.4,0.0,65.0
Houston,2021-01-21 07:00:00,64.5,95,63.1,5.1,0.0,67.0
Houston,2021-01-21 08:00:00,64.3,97,63.4,2.1,0.0,68.2
Houston,2021-01-21 09:00:00,63.9,99,63.6,2.2,13.0,67.9
Houston,2021-01-21 10:00:00,65.1,95,63.6,2.9,107.0,68.7
Houston,2021-01-21 11:00:00,66.2,97,65.4,3.7,149.0,70.4
Houston,2021-01-21 12:00:00,67.4,97,66.5,4.8,270.0,71.6
Houston,2021-01-21 13:00:00,66.7,98,66.1,5.5,82.0,70.4
Houston,2021-01-21 14:00:00,67.6,92,65.2,5.3,40.0,70.9
Houston,2021-01-21 15:00:00,67.7,95,66.2,3.8,52.0,72.1
Houston,2021-01-21 16:00:00,68.7,93,66.6,4.6,75.0,73.0
Houston,2021-01-21 17:00:00,68.9,94,67.1,4.1,19.0,73.6
Houston,2021-01-21 18:00:00,69.1,94,67.3,4.8,38.0,73.7
Houston,2021-01-21 19:00:00,68.9,94,67.1,5.7,0.0,73.1
Houston,2021-01-21 20:00:00,68.7,94,66.9,4.0,0.0,73.4
Houston,2021-01-21 21:00:00,68.0,95,66.5,4.8,0.0,72.1
Houston,2021-01-21 22:00:00,67.4,94,65.6,2.1,0.0,72.4
Houston,2021-01-21 23:00:00,67.1,96,65.9,4.3,0.0,71.2
Houston,2021-01-22 00:00:00,66.8,96,65.6,3.3,0.0,71.2
Houston,2021-01-22 01:00:00,66.9,95,65.4,3.1,0.0,71.3
Houston,2021-01-22 02:00:00,67.0,95,65.5,1.7,0.0,72.0
Houston,2021-01-22 03:00:00,66.7,95,65.2,1.9,0.0,71.5
Houston,2021-01-22 04:00:00,66.9,94,65.1,2.7,0.0,71.3
Houston,2021-01-22 05:00:00,66.3,94,64.6,4.1,0.0,69.9
Houston,2021-01-22 06:00:00,65.5,94,63.8,2.1,0.0,69.6
Houston,2021-01-22 07:00:00,65.6,94,63.8,2.0,0.0,69.8
Houston,2021-01-22 08:00:00,65.3,95,63.9,3.7,0.0,68.8
Houston,2021-01-22 09:00:00,64.7,95,63.3,1.8,16.0,68.7
Houston,2021-01-22 10:00:00,65.2,94,63.4,2.4,134.0,69.0
Houston,2021-01-22 11:00:00,65.5,95,64.1,3.8,85.0,69.0
Houston,2021-01-22 12:00:00,66.6,92,64.2,4.0,319.0,70.1
Houston,2021-01-22 13:00:00,65.7,97,64.8,3.2,251.0,69.8
Houston,2021-01-22 14:00:00,66.6,95,65.1,2.5,120.0,71.1
Houston,2021-01-22 15:00:00,67.2,93,65.1,1.1,116.0,72.3
Houston,2021-01-22 16:00:00,67.1,90,64.1,3.4,50.0,70.8
Houston,2021-01-22 17:00:00,67.6,89,64.2,3.6,55.0,71.3
Houston,2021-01-22 18:00:00,67.4,86,63.1,4.9,53.0,70.0
Houston,2021-01-22 19:00:00,66.0,88,62.3,4.1,0.0,68.6
Houston,2021-01-22 20:00:00,64.8,91,62.1,2.3,0.0,68.1
Houston,2021-01-22 21:00:00,63.9,93,61.8,2.6,0.0,67.0
Houston,2021-01-22 22:00:00,63.8,92,61.4,2.9,0.0,66.6
Houston,2021-01-22 23:00:00,64.1,94,62.3,3.4,0.0,67.0
Houston,2021-01-23 00:00:00,64.5,94,62.8,1.9,0.0,68.3
Houston,2021-01-23 01:00:00,64.4,93,62.3,3.2,0.0,67.3
Houston,2021-01-23 02:00:00,63.9,96,62.7,2.8,0.0,67.2
Houston,2021-01-23 03:00:00,63.9,95,62.4,4.7,0.0,66.3
Houston,2021-01-23 04:00:00,63.7,95,62.3,5.5,0.0,65.7
Houston,2021-01-23 05:00:00,63.7,94,62.0,4.6,0.0,66.0
Houston,2021-01-23 06:00:00,63.3,93,61.2,6.1,0.0,64.6
Houston,2021-01-23 07:00:00,62.0,94,60.3,6.8,0.0,62.6
Houston,2021-01-23 08:00:00,59.9,97,59.0,5.9,0.0,60.4
Houston,2021-01-23 09:00:00,59.7,96,58.5,4.6,8.0,60.6
Houston,2021-01-23 10:00:00,59.9,96,58.7,5.5,35.0,60.4
Houston,2021-01-23 11:00:00,60.2,97,59.4,6.1,127.0,60.8
Houston,2021-01-23 12:00:00,61.7,97,60.8,7.4,318.0,62.2
Houston,2021-01-23 13:00:00,61.4,97,60.5,7.8,125.0,61.7
Houston,2021-01-23 14:00:00,61.7,96,60.5,8.1,109.0,61.8
Houston,2021-01-23 15:00:00,62.7,94,61.0,7.6,227.0,63.3
Houston,2021-01-23 16:00:00,62.9,93,60.9,9.3,129.0,62.7
Houston,2021-01-23 17:00:00,62.6,94,60.9,10.2,84.0,62.1
Houston,2021-01-23 18:00:00,61.9,93,59.9,11.4,22.0,60.5
Houston,2021-01-23 19:00:00,61.2,94,59.5,9.9,0.0,60.2
Houston,2021-01-23 20:00:00,61.0,95,59.6,10.6,0.0,59.8
Houston,2021-01-23 21:00:00,61.4,95,59.9,10.0,0.0,60.5
Houston,2021-01-23 22:00:00,60.7,95,59.2,10.6,0.0,59.3
Houston,2021-01-23 23:00:00,60.8,95,59.3,10.8,0.0,59.3
Houston,2021-01-24 00:00:00,60.8,95,59.3,8.9,0.0,60.1
Houston,2021-01-24 01:00:00,60.4,95,59.0,7.7,0.0,60.1
Houston,2021-01-24 02:00:00,60.1,96,59.0,6.9,0.0,60.2
Houston,2021-01-24 03:00:00,60.2,98,59.6,5.2,0.0,61.3
Houston,2021-01-24 04:00:00,60.8,98,60.2,6.4,0.0,61.5
Houston,2021-01-24 05:00:00,61.0,96,59.9,3.8,0.0,62.8
Houston,2021-01-24 06:00:00,61.5,97,60.6,3.6,0.0,63.6
Houston,2021-01-24 07:00:00,62.4,96,61.2,3.8,0.0,64.7
Houston,2021-01-24 08:00:00,62.4,97,61.5,4.3,0.0,64.6
Houston,2021-01-24 09:00:00,62.8,95,61.4,4.1,2.0,65.0
Houston,2021-01-24 10:00:00,65.7,94,63.9,6.7,174.0,67.9
Houston,2021-01-24 11:00:00,68.5,97,67.6,7.9,76.0,71.9
Houston,2021-01-24 12:00:00,70.5,94,68.7,10.4,15.0,73.4
Houston,2021-01-24 13:00:00,73.4,90,70.3,12.4,235.0,76.4
Houston,2021-01-24 14:00:00,75.2,84,70.1,11.8,454.0,78.3
Houston,2021-01-24 15:00:00,76.3,80,69.7,13.5,572.0,78.6
Houston,2021-01-24 16:00:00,75.5,80,68.9,15.1,489.0,76.5
Houston,2021-01-24 17:00:00,74.2,80,67.6,14.6,334.0,74.8
Houston,2021-01-24 18:00:00,72.3,83,66.8,12.2,160.0,73.5
Houston,2021-01-24 19:00:00,71.4,86,67.0,10.8,0.0,73.3
Houston,2021-01-24 20:00:00,70.7,90,67.6,10.7,0.0,72.9
Houston,2021-01-24 21:00:00,70.3,90,67.2,11.4,0.0,72.0
Houston,2021-01-24 22:00:00,70.3,93,68.2,11.1,0.0,72.7
Houston,2021-01-24 23:00:00,70.3,94,68.5,13.1,0.0,72.0
Houston,2021-01-25 00:00:00,70.3,93,68.2,14.3,0.0,71.3
Houston,2021-01-25 01:00:00,70.2,96,69.0,14.3,0.0,71.6
Houston,2021-01-25 02:00:00,69.8,96,68.7,14.9,0.0,70.8
Houston,2021-01-25 03:00:00,69.8,94,68.0,14.7,0.0,70.6
Houston,2021-01-25 04:00:00,70.5,92,68.0,11.7,0.0,72.5
Houston,2021-01-25 05:00:00,70.4,89,67.0,11.7,0.0,71.9
Houston,2021-01-25 06:00:00,70.8,91,68.1,11.1,0.0,73.1
Houston,2021-01-25 07:00:00,70.8,91,68.1,7.8,0.0,74.5
Houston,2021-01-25 08:00:00,70.7,93,68.5,7.8,0.0,74.6
Houston,2021-01-25 09:00:00,70.8,92,68.4,9.9,25.0,73.8
Houston,2021-01-25 10:00:00,71.2,95,69.7,5.0,133.0,76.9
Houston,2021-01-25 11:00:00,71.8,95,70.3,7.6,15.0,76.8
Houston,2021-01-25 12:00:00,73.4,91,70.7,9.1,51.0,78.0
Houston,2021-01-25 13:00:00,76.1,82,70.2,10.1,198.0,79.9
Houston,2021-01-25 14:00:00,77.7,78,70.3,8.8,375.0,82.1
Houston,2021-01-25 15:00:00,79.1,77,71.3,6.5,535.0,85.1
Houston,2021-01-25 16:00:00,73.0,56,56.4,8.1,55.0,71.6
Houston,2021-01-25 17:00:00,74.3,51,55.0,6.0,305.0,73.4
Houston,2021-01-25 18:00:00,73.1,49,52.8,4.5,62.0,72.1
Houston,2021-01-25 19:00:00,71.8,50,52.2,2.7,0.0,71.3
Houston,2021-01-25 20:00:00,72.4,38,45.3,4.7,0.0,69.2
Houston,2021-01-25 21:00:00,69.6,43,46.1,6.0,0.0,66.0
Houston,2021-01-25 22:00:00,68.6,47,47.6,4.6,0.0,66.0
Houston,2021-01-25 23:00:00,66.7,46,45.3,5.9,0.0,63.0
Houston,2021-01-26 00:00:00,67.2,51,48.5,6.1,0.0,64.3
Houston,2021-01-26 01:00:00,67.3,51,48.6,3.5,0.0,65.5
Houston,2021-01-26 02:00:00,64.9,51,46.3,2.0,0.0,63.1
Houston,2021-01-26 03:00:00,64.4,47,43.7,2.9,0.0,61.5
Houston,2021-01-26 04:00:00,62.5,54,45.6,3.9,0.0,59.7
Houston,2021-01-26 05:00:00,62.5,60,48.4,3.3,0.0,60.7
Houston,2021-01-26 06:00:00,62.9,63,50.1,4.3,0.0,61.2
Houston,2021-01-26 07:00:00,61.9,63,49.2,3.4,0.0,60.3
Houston,2021-01-26 08:00:00,61.1,71,51.6,2.7,0.0,60.5
Houston,2021-01-26 09:00:00,63.6,65,51.7,1.2,50.0,63.6
Houston,2021-01-26 10:00:00,66.7,58,51.5,3.9,223.0,65.5
Houston,2021-01-26 11:00:00,71.7,38,44.8,7.4,291.0,67.3
Houston,2021-01-26 12:00:00,72.8,36,44.3,6.9,463.0,68.5
Houston,2021-01-26 13:00:00,74.1,35,44.7,8.8,418.0,69.0
Houston,2021-01-26 14:00:00,73.4,35,44.1,4.9,298.0,69.8
Houston,2021-01-26 15:00:00,76.2,32,44.2,8.3,506.0,71.3
Houston,2021-01-26 16:00:00,76.8,35,47.1,7.2,366.0,73.0
Houston,2021-01-26 17:00:00,75.7,36,46.9,8.6,172.0,71.2
Houston,2021-01-26 18:00:00,73.4,40,47.7,7.8,28.0,69.5
Houston,2021-01-26 19:00:00,70.1,47,49.0,5.0,0.0,67.8
Houston,2021-01-26 20:00:00,67.5,60,53.1,3.5,0.0,67.0
Houston,2021-01-26 21:00:00,68.8,69,58.2,3.4,0.0,70.0
Houston,2021-01-26 22:00:00,68.1,68,57.2,3.0,0.0,69.2
Houston,2021-01-26 23:00:00,68.5,68,57.5,3.2,0.0,69.6
Houston,2021-01-27 00:00:00,67.3,71,57.6,3.0,0.0,68.5
Houston,2021-01-27 01:00:00,67.1,61,53.2,4.0,0.0,66.5
Houston,2021-01-27 02:00:00,65.0,71,55.4,6.1,0.0,64.1
Houston,2021-01-27 03:00:00,65.0,68,54.2,2.9,0.0,65.1
Houston,2021-01-27 04:00:00,64.3,65,52.3,8.2,0.0,61.5
Houston,2021-01-27 05:00:00,60.7,61,47.1,15.1,0.0,53.5
Houston,2021-01-27 06:00:00,58.8,51,40.7,17.1,0.0,49.3
Houston,2021-01-27 07:00:00,57.3,48,37.8,14.3,0.0,48.5
Houston,2021-01-27 08:00:00,56.6,48,37.1,12.3,0.0,48.5
Houston,2021-01-27 09:00:00,56.8,48,37.3,11.5,44.0,49.0
Houston,2021-01-27 10:00:00,58.2,48,38.6,10.6,203.0,51.1
Houston,2021-01-27 11:00:00,61.7,41,37.8,10.7,409.0,54.4
Houston,2021-01-27 12:00:00,65.4,36,37.8,14.6,596.0,56.8
Houston,2021-01-27 13:00:00,66.4,31,34.9,18.4,705.0,56.5
Houston,2021-01-27 14:00:00,67.5,29,34.1,17.5,745.0,58.2
Houston,2021-01-27 15:00:00,68.6,26,32.3,16.4,716.0,59.2
Houston,2021-01-27 16:00:00,68.1,25,31.0,16.7,599.0,57.5
Houston,2021-01-27 17:00:00,67.0,24,29.0,15.8,342.0,56.0
Houston,2021-01-27 18:00:00,64.7,24,27.1,13.3,183.0,54.6
Houston,2021-01-27 19:00:00,61.7,26,26.5,10.3,0.0,52.8
Houston,2021-01-27 20:00:00,59.7,30,28.2,8.2,0.0,51.8
Houston,2021-01-27 21:00:00,57.0,37,31.0,6.6,0.0,50.2
Houston,2021-01-27 22:00:00,55.3,40,31.3,7.2,0.0,48.3
Houston,2021-01-27 23:00:00,53.8,44,32.4,9.0,0.0,46.3
Houston,2021-01-28 00:00:00,52.3,48,33.2,9.0,0.0,44.9
Houston,2021-01-28 01:00:00,50.9,51,33.4,9.0,0.0,43.5
Houston,2021-01-28 02:00:00,49.3,56,34.3,9.7,0.0,41.8
Houston,2021-01-28 03:00:00,47.2,62,34.8,9.2,0.0,39.9
Houston,2021-01-28 04:00:00,45.6,66,34.9,8.3,0.0,38.8
Houston,2021-01-28 05:00:00,44.3,69,34.8,7.6,0.0,37.7
Houston,2021-01-28 06:00:00,43.5,68,33.6,8.3,0.0,36.4
Houston,2021-01-28 07:00:00,42.3,71,33.6,8.0,0.0,35.4
Houston,2021-01-28 08:00:00,41.7,73,33.7,8.2,0.0,34.6
Houston,2021-01-28 09:00:00,41.8,76,34.8,9.6,56.0,34.3
Houston,2021-01-28 10:00:00,44.2,74,36.4,10.8,243.0,36.6
Houston,2021-01-28 11:00:00,47.0,71,38.1,8.4,436.0,40.7
Houston,2021-01-28 12:00:00,49.9,65,38.6,7.4,589.0,44.4
Houston,2021-01-28 13:00:00,53.4,58,39.0,5.9,717.0,50.1
Houston,2021-01-28 14:00:00,55.6,51,37.8,6.2,747.0,52.2
Houston,2021-01-28 15:00:00,57.4,48,37.9,5.7,714.0,53.9
Houston,2021-01-28 16:00:00,58.9,46,38.1,4.9,604.0,54.6
Houston,2021-01-28 17:00:00,59.8,42,36.6,4.3,437.0,54.9
Houston,2021-01-28 18:00:00,59.0,45,37.6,6.6,212.0,53.3
Houston,2021-01-28 19:00:00,57.4,41,33.9,3.6,0.0,52.4
Houston,2021-01-28 20:00:00,53.6,53,36.9,3.9,0.0,49.0
Houston,2021-01-28 21:00:00,51.9,58,37.6,3.8,0.0,47.5
Houston,2021-01-28 22:00:00,50.5,65,39.2,4.5,0.0,46.0
Houston,2021-01-28 23:00:00,49.1,72,40.5,4.5,0.0,45.0
Houston,2021-01-29 00:00:00,48.2,69,38.5,2.3,0.0,44.5
Houston,2021-01-29 01:00:00,46.4,74,38.5,2.7,0.0,42.5
Houston,2021-01-29 02:00:00,45.1,75,37.6,1.6,0.0,41.6
Houston,2021-01-29 03:00:00,43.8,83,39.0,2.2,0.0,40.3
Houston,2021-01-29 04:00:00,43.2,83,38.4,0.9,0.0,40.1
Houston,2021-01-29 05:00:00,42.3,87,38.7,1.4,0.0,39.1
Houston,2021-01-29 06:00:00,42.8,86,38.9,2.2,0.0,39.3
Houston,2021-01-29 07:00:00,43.6,84,39.1,2.9,0.0,39.7
Houston,2021-01-29 08:00:00,43.7,87,40.1,3.1,0.0,40.1
Houston,2021-01-29 09:00:00,45.3,92,43.1,5.6,53.0,41.2
Houston,2021-01-29 10:00:00,50.4,88,47.0,6.5,185.0,46.9
Houston,2021-01-29 11:00:00,55.7,78,49.0,6.3,410.0,52.8
Houston,2021-01-29 12:00:00,57.2,75,49.4,8.6,294.0,53.5
Houston,2021-01-29 13:00:00,58.1,76,50.5,9.2,354.0,54.4
Houston,2021-01-29 14:00:00,60.8,70,51.0,10.0,368.0,56.9
Houston,2021-01-29 15:00:00,62.6,68,51.9,11.1,628.0,59.3
Houston,2021-01-29 16:00:00,63.2,68,52.5,11.5,510.0,59.1
Houston,2021-01-29 17:00:00,62.3,69,52.0,11.2,428.0,58.2
Houston,2021-01-29 18:00:00,60.4,73,51.7,9.4,199.0,56.9
Houston,2021-01-29 19:00:00,58.2,74,50.0,9.6,0.0,54.2
Houston,2021-01-29 20:00:00,55.5,84,50.8,6.4,0.0,53.1
Houston,2021-01-29 21:00:00,55.9,85,51.5,5.9,0.0,53.9
Houston,2021-01-29 22:00:00,55.5,89,52.3,4.9,0.0,54.2
Houston,2021-01-29 23:00:00,56.5,90,53.6,7.4,0.0,54.5
Houston,2021-01-30 00:00:00,56.4,91,53.8,8.0,0.0,54.2
Houston,2021-01-30 01:00:00,56.7,89,53.5,6.5,0.0,55.1
Houston,2021-01-30 02:00:00,56.3,90,53.5,5.8,0.0,55.0
Houston,2021-01-30 03:00:00,59.7,84,54.8,9.1,0.0,57.4
Houston,2021-01-30 04:00:00,59.5,88,55.9,7.1,0.0,58.4
Houston,2021-01-30 05:00:00,60.8,83,55.6,6.8,0.0,59.7
Houston,2021-01-30 06:00:00,61.4,87,57.5,7.9,0.0,60.5
Houston,2021-01-30 07:00:00,62.6,81,56.7,7.3,0.0,61.7
Houston,2021-01-30 08:00:00,63.9,80,57.6,9.5,0.0,62.4
Houston,2021-01-30 09:00:00,64.9,80,58.6,7.4,19.0,64.6
Houston,2021-01-30 10:00:00,66.5,80,60.2,9.3,148.0,66.0
Houston,2021-01-30 11:00:00,67.9,79,61.1,14.4,75.0,65.6
Houston,2021-01-30 12:00:00,72.0,72,62.5,16.6,308.0,69.4
Houston,2021-01-30 13:00:00,73.1,73,63.9,15.5,249.0,71.6
Houston,2021-01-30 14:00:00,74.2,69,63.3,16.3,306.0,72.0
Houston,2021-01-30 15:00:00,73.5,69,62.7,13.5,86.0,72.3
Houston,2021-01-30 16:00:00,70.1,82,64.4,14.7,49.0,69.1
Houston,2021-01-30 17:00:00,70.8,78,63.6,12.0,66.0,70.7
